" Cushing, OK WTI Crude oil Spot Price FOB (Dollars per Barrel) ", Europe Brent Spot Price FOB (Dollars per Barrel) , U.S. Field Production of Crude Oil (Thousand Barrels) , Alaska Field Production of Crude Oil (Thousand Barrels) , U.S. Imports of Crude Oil (Thousand Barrels) , U.S. Percent of Crude Oil Stocks Held in SPR (Percent) , U.S. Percent of Total Petroleum Stocks Held in SPR (Percent) 
0.06541826805135334,0.06124948958758676,0.39313983391032026,0.877571519635303,0.33733382913451704,0.548223350253807,0.45333333333333337
0.7251615013492517,0.8200898325847285,0.25570853432883633,0.14574359172477738,0.7255182671748629,0.8172588832487304,0.8133333333333332
0.6652220132471993,0.8019599836668028,0.38231875028865725,0.11006586953582262,0.5770103188621364,0.6649746192893398,0.7866666666666668
0.8443045220377791,0.9182523478971009,0.8931108453553948,0.03341768239680118,0.3994375755322116,0.08629441624365475,0.11333333333333329
0.24000327091340254,0.26476112699060844,0.8232749598827881,0.05968823040815932,0.27352886492516504,0.17766497461928932,0.2466666666666668
0.08332651893041132,0.081420988158432,0.3720243739700465,0.7815874364967452,0.4760295621455797,0.5380710659898478,0.4933333333333334
1.0,0.9967333605553287,0.10894193739847868,0.17048812996194637,0.8936878311796969,0.9746192893401013,0.9666666666666666
0.06631776923705945,0.05953450387913432,0.26265399555639846,0.5618420290135023,0.6104908431718882,0.5736040609137052,0.6200000000000003
0.0796467413525227,0.07839934667211108,0.2911237044818271,0.560953466360177,0.783131914102445,0.5888324873096442,0.4999999999999998
0.3509690080955107,0.35451204573295225,0.12548604962644072,0.253143773300624,0.9681044900994701,0.8426395939086291,0.8333333333333333
0.8258238613132718,0.8068599428338097,0.113933864822929,0.19710637640286657,0.8883192339871712,0.8832487309644672,0.9800000000000002
0.06917981846430618,0.06043282972641896,0.4021606791379688,0.8692267573258127,0.3300594961420471,0.548223350253807,0.5200000000000002
0.024122986343936545,0.023764801959983664,0.4340618468362677,0.9610964090478858,0.2235521056056522,0.5228426395939083,0.42000000000000015
0.05192575026576174,0.05406288280930992,0.36027958724228437,0.8520543182213295,0.1872222738681789,0.5279187817258881,0.4933333333333334
0.01741761386867284,0.015843201306655785,0.24213206399493736,0.4484730243968398,0.7231663103095659,0.5279187817258881,0.42000000000000015
0.6852563578379263,0.6918742343813802,0.08993330667041388,0.18640499140412217,0.7956632890211025,0.9441624365482228,0.9800000000000002
0.06132962629814376,0.06026949775418537,0.30433069357328646,0.6718306322316444,0.5009528678999721,0.4974619289340101,0.4800000000000002
0.057976940060511906,0.2273581053491221,0.505198777960444,0.9441557688964438,0.07299432927396121,0.44670050761421276,0.4066666666666665
0.05233461444108267,0.05381788485095958,0.2796344101025605,0.6437443257547953,0.51501812773078,0.6345177664974617,0.6066666666666667
0.39439038351459643,0.4182115149040425,0.6065663498889099,0.04960497595085864,0.5176071395370457,0.44670050761421276,0.5399999999999998
0.12069670455474693,0.11490404246631279,0.1662233219311684,0.316946435125268,0.8429999070372781,0.7563451776649748,0.6666666666666667
0.4979965655409273,0.5300122498979176,0.8857330124611481,0.018370067028530584,0.41871339592823276,0.3096446700507616,0.3266666666666669
0.312290457110148,0.32053899550837084,0.5758443776452057,0.08796770267920959,0.5875522915310961,0.3096446700507616,0.4066666666666665
0.30157821571673893,0.2681910984075133,0.14261189827866938,0.3395661496262242,0.9244863809612346,0.8883248730964466,0.8533333333333337
0.06697195191757299,0.06002449979583503,0.4101595549716355,0.8239486951650602,0.39215394626754674,0.548223350253807,0.46666666666666656
0.3304440264943985,0.36341363821968153,0.858568279838804,0.06525140528115284,0.3306126243376406,0.24365482233502522,0.30000000000000004
0.5293155613705127,0.5333605553287056,0.1486454483546784,0.11700052154764437,0.927926001673329,0.8020304568527914,0.7933333333333337
0.8008831466186933,0.9227439771335241,0.15895947793086573,0.1420541250555352,0.7293250906386538,0.7766497461928932,0.9066666666666665
0.13557936053642983,0.12029399755002042,0.1782825607801557,0.35345477022928784,0.8811704006693316,0.7512690355329945,0.8200000000000001
0.29135661133371493,0.3061657819518171,0.6464899773299674,0.09042090826556434,0.5301431625918006,0.5837563451776648,0.6466666666666667
0.02109739144656146,0.014781543487137602,0.25788611526832106,0.482721319708706,0.8666682160453657,0.5076142131979693,0.4066666666666665
0.07972851418758689,0.07831768068599428,0.5084887332787628,0.934400896289285,0.2596960118992284,0.4873096446700509,0.41333333333333333
0.37419249325374115,0.4381380155165374,0.9533716637366937,0.05937916513743749,0.4965278423352236,0.3502538071065988,0.3466666666666669
0.03213672418022734,0.03772968558595345,0.48756587526273953,0.9936255287913617,0.23011062563911877,0.4974619289340101,0.41333333333333333
0.12633903017417614,0.1231523070641078,0.22263210182745818,0.3908903011454732,0.8402249697871153,0.563451776649746,0.5133333333333334
0.38989287758606594,0.4394446712944059,0.6575744146031565,0.07380864996426431,0.5407827461188063,0.41624365482233516,0.5466666666666666
0.19993458173194864,0.21028991425071464,0.4220812210175867,0.9192180648650737,0.23621827647113514,0.532994923857868,0.4933333333333334
0.21849701529152019,0.24499795835034716,0.734473680848785,0.0,0.38825416008180724,0.13705583756345163,0.21333333333333315
0.29626298143756646,0.3725602286647612,0.6708600167249222,0.09378199308466459,0.590778097982709,0.42639593908629436,0.5999999999999999
0.31122741025431355,0.32592895059207844,0.12549391092947138,0.16898143676717728,0.8039323231384216,0.7411167512690349,0.8133333333333332
0.38833919371984627,0.39599836668027766,0.10026698950417778,0.17037223048542563,0.8755554522636423,0.7512690355329945,0.78
0.6749529806198381,0.8418946508779094,0.27691439925396233,0.03303135080839886,0.7452821418611136,0.7563451776649748,0.7666666666666664
0.6370103851500531,0.8284197631686403,0.35234360183286284,0.11815951631285135,0.6650460165473645,0.7106598984771573,0.7533333333333336
0.2514514678223895,0.28150265414454884,0.7918611929723881,0.05644304506557982,0.2773403365250535,0.18781725888324896,0.21999999999999997
0.23869490555237552,0.2282564311964067,0.17135282215865488,0.27624640228708297,0.9807241796039788,0.8527918781725887,0.8400000000000001
0.5429716248262327,0.5421804818293181,0.13922760732398298,0.1745446116401708,0.7155387189736916,0.8629441624365479,0.8400000000000001
0.06599067789680269,0.06688444262964476,0.2840839076178975,0.5321138132859433,0.6751231756065817,0.6091370558375635,0.5533333333333335
0.06836209011366423,0.06729277256022868,0.33739926477163407,0.729722420753733,0.4778934647206471,0.4974619289340101,0.4999999999999998
0.04791888134761632,0.045977950183748464,0.2824055194208578,0.668276381618343,0.5939434786650554,0.5736040609137052,0.486666666666667
0.32144901463733744,0.3780318497345856,0.6540211056333115,0.06009387857598178,0.5573115180812495,0.4873096446700509,0.5466666666666666
0.4297980210973915,0.4423846467946101,0.1608383293551865,0.12092178716992794,0.8071534814539371,0.8324873096446703,0.78
0.5587537819936218,0.5463454471212741,0.08114436988216889,0.161293438157971,0.9339964674165658,0.8984771573604062,0.8666666666666665
0.3534221931474364,0.3982850142915476,1.0,0.019413162317216875,0.4974109881937344,0.38071065989847686,0.3533333333333333
0.16542644533485976,0.15949367088607597,0.18972861799275387,0.3270103730031486,0.8261597099563075,0.6954314720812182,0.6333333333333331
0.028129855262081935,0.025071457737852187,0.18575865996228536,0.4243273001216944,0.6821232685693036,0.6091370558375635,0.42000000000000015
0.18889524899828278,0.16815026541445488,0.13822529118757754,0.31373988294152866,0.7526633819838245,0.8629441624365479,0.9133333333333333
0.7501022160438302,0.8940792160065333,0.24835428534368142,0.11093511560972782,0.701017941805336,0.690355329949238,0.7933333333333337
0.06664486057731622,0.06598611678236017,0.3108830896493171,0.6996851397554521,0.552231105326764,0.5837563451776648,0.5933333333333335
0.0076048736609698325,0.00685994283380971,0.22973478911563294,0.48803337904923794,0.7061866691456725,0.548223350253807,0.46666666666666656
0.4099272221767929,0.4454062882809311,0.8361478435954456,0.049469759894917836,0.3081853676675653,0.19796954314720816,0.33333333333333326
0.05364297980210975,0.05177623519804002,0.33640874058977466,0.7552009890088663,0.5315794366459049,0.5837563451776648,0.4600000000000002
0.05012674789434948,0.05079624336463863,0.31437743884643243,0.7510286078541212,0.5250999349260946,0.548223350253807,0.5066666666666666
0.4181862785182763,0.4552878726010616,0.7784655326081936,0.09752940949216712,0.5947569024821048,0.4314720812182742,0.5333333333333334
0.07196009485648869,0.0663127807268273,0.4088545786685508,0.8799088257451372,0.3781955935669796,0.43654822335025356,0.5133333333333334
0.07155123068116773,0.07300939158840343,0.33138143730168634,0.7607641638818599,0.35035325834340436,0.5736040609137052,0.486666666666667
0.5715103442636357,0.5983666802776645,0.9127326577198488,0.05248314628445597,0.3572185553593009,0.2944162436548221,0.33333333333333326
0.05486957232807263,0.2273581053491221,0.5344939237040888,0.969267322142595,0.041368411267081906,0.4314720812182742,0.3733333333333333
0.11554501594570282,0.10200081665986117,0.19341949976563488,0.37497343970329733,0.7993306684019709,0.6446700507614214,0.6666666666666667
0.6674298797939324,0.7090240914659045,0.5746848354481876,0.06749212849388633,0.5419308357348703,0.7614213197969542,0.7
0.06795322593834327,0.07194773376888526,0.42258041376003175,0.9207633912186831,0.24118713395928237,0.5228426395939083,0.5800000000000003
0.06950690980456292,0.06696610861576154,0.2671899674050723,0.6713670343255617,0.2979362275727434,0.5532994923857868,0.5399999999999998
0.05012674789434948,0.04050632911392406,0.21895694266063837,0.4421565029264618,0.8077995723714789,0.5228426395939083,0.45333333333333337
0.4602175157412708,0.5238056349530421,0.757825681501273,0.05200023179895305,0.6803151436274054,0.4517766497461926,0.5066666666666666
0.3755826314498324,0.43593303389138427,1.0,0.07971952326681994,0.4205261690062285,0.3350253807106598,0.33333333333333326
0.7407801128465125,0.8106982441812985,0.5566116997807679,0.10465722729819002,0.5295017198103561,0.654822335025381,0.74
0.47951590481642004,0.5603919967333606,0.852483631293096,0.06403446077768551,0.5556149484056893,0.44670050761421276,0.42666666666666697
0.052498160111211084,0.05251122907309104,0.3265388746348179,0.7057505456933686,0.4536487868364786,0.5583756345177662,0.4733333333333334
0.5316052007523101,0.5452837893017559,0.1668561568251341,0.1131372056636211,0.8718834247466766,0.796954314720812,0.78
0.28088968844549844,0.26892609228256437,0.10230306698911107,0.29459715273619347,0.8490424839639304,0.9441624365482228,0.8666666666666665
0.02870226510753128,0.2273581053491221,0.5234173477339302,0.8753694295814097,0.19697406340057644,0.3959390862944159,0.2733333333333332
0.37100335268623763,0.44491629236423036,0.9047023366740595,0.0790048098282756,0.5484382262712652,0.3350253807106598,0.42000000000000015
0.11153814702755746,0.110330747243773,0.29585227825475147,0.62458227897004,0.5497443525146416,0.7157360406091366,0.6466666666666667
0.6342301087578707,0.6629644752960393,0.1863679109471592,0.15717900674148624,0.7497118155619596,0.8883248730964466,0.8866666666666669
0.045547469130754775,0.046222948142098805,0.3267668524227062,0.7704417701713381,0.5332016361439064,0.5685279187817258,0.5333333333333334
0.03074658598413607,0.026623111474071037,0.2675437260414507,0.4863914697985281,0.7497071674258623,0.4619289340101522,0.4733333333333334
0.5457519012184152,0.5381788485095959,0.16159694509764233,0.1742355463694489,0.7204099656037929,0.8730964467005076,0.9000000000000001
0.371575762531687,0.43233973050224583,1.0,0.07135544437790955,0.30803662731244774,0.31472081218274095,0.3533333333333333
0.113909559244419,0.11278072682727643,0.19698460069002588,0.3812706445942552,0.796960118992284,0.6091370558375635,0.5266666666666671
0.10965737182108104,0.11686402613311554,0.20594255549342944,0.3839170159748112,0.6435902203216509,0.6649746192893398,0.5600000000000003
0.7008749693351869,0.8713760718660678,0.16594424567358101,0.06194827020031293,0.8334247466765826,0.8324873096446703,0.8200000000000001
0.05274347861640363,0.05128623928133934,0.3173254274829189,0.7338368521702177,0.43412196709119644,0.5939086294416245,0.5466666666666666
0.0777659661460463,0.07815434871376072,0.3970822773801814,0.9310204948907647,0.28400576368876085,0.5279187817258881,0.5933333333333335
0.7675198299125031,0.762515312372397,0.1354148753541271,0.22577218026231918,0.8852468160267734,0.8984771573604062,0.9999999999999998
0.5141875868836373,0.5242139648836259,0.1673946560827323,0.18285074079082078,0.6739797341266153,0.9035532994923856,0.9000000000000001
0.729495461607654,0.7938750510412415,0.5141606634153627,0.10823079449091158,0.5448870502928326,0.6954314720812182,0.8400000000000001
0.06762613459808653,0.06933442221314824,0.5222067070672133,0.9800073403001798,0.2376591986613369,0.3857868020304567,0.3666666666666665
0.147191103115545,0.12535728868926094,0.20970025834207084,0.3777357105603739,0.7839128009668123,0.6243654822335021,0.5866666666666667
0.08430779295118163,0.08362596978358515,0.2780739414509804,0.5852344066912631,0.6555080412754485,0.6243654822335021,0.6399999999999999
0.137787227083163,0.12568395263372806,0.2165435226302348,0.39571944600050224,0.826689597471414,0.654822335025381,0.5999999999999999
0.2557854280807915,0.2960391996733361,0.6496777357088882,0.035020958488670845,0.6086827182299898,0.48223350253807107,0.5200000000000002
0.1453921007441328,0.14299714169048594,0.17014218149193772,0.3685023855975583,0.6180905456911779,0.7157360406091366,0.7333333333333332
0.04775533567748794,0.0476929358922009,0.2855146647694722,0.6741099886032181,0.5162034024356233,0.6598984771573604,0.5999999999999999
0.5748630305012675,0.5912617394855043,0.18918225743212502,0.16117753868145032,0.7272752626196896,0.7715736040609138,0.8
0.02346880366342302,0.019844834626378108,0.25157348893472464,0.5074465413664548,0.7456446964767128,0.5380710659898478,0.42666666666666697
0.040395780521710695,0.0430379746835443,0.4665093750951955,0.9406015182831425,0.2389467323603236,0.4060913705583755,0.42000000000000015
0.04194946438793032,0.040179665169456924,0.3000620060276541,0.5267244876277308,0.6983638560937063,0.5837563451776648,0.5399999999999998
0.47469130754763267,0.4764393630053083,0.12445228827791277,0.12155923429079182,0.7706330761364694,0.8274111675126901,0.7933333333333337
0.2865320140649277,0.3120457329522254,0.6298475988141224,0.04390658502192432,0.6373012921818352,0.29949238578680193,0.41333333333333333
0.7611415487774962,0.7975500204164966,0.41976606727506605,0.0860167281577778,0.6578414055963558,0.7461928934010151,0.7466666666666668
0.028865810777659665,0.02311147407104941,0.28387951373910103,0.5218953427727018,0.6673561401877847,0.5177664974619289,0.5133333333333334
0.15594079646741352,0.14193548387096772,0.17041339644649445,0.3651799339372984,0.8965836199683926,0.7918781725888322,0.7466666666666668
0.16796140322184974,0.15957533687219272,0.18198130385606737,0.3630357936216655,0.8921911313563261,0.9086294416243654,0.8600000000000005
0.05993948810205252,0.06010616578195181,0.39849338127417966,0.8598968494658966,0.26353537231570145,0.5177664974619289,0.5600000000000003
0.6343936544279991,0.7043691302572479,0.17285433103750525,0.06855454036199268,0.8200148740355117,0.8477157360406089,0.8600000000000005
0.0559326191839071,0.05177623519804002,0.3765485538641744,0.8352488941258281,0.3073951845310031,0.4416243654822334,0.5200000000000002
0.3464715021669802,0.403756635361372,1.0,0.07512217736483226,0.39617458399181926,0.3350253807106598,0.3666666666666665
0.08422602011611743,0.08354430379746837,0.37188680116701045,0.8262666846954742,0.3071813702705215,0.5076142131979693,0.42666666666666697
0.34835227737345653,0.3497754185381789,0.18556212738651967,0.3420579883714192,0.9725620526169007,0.8020304568527914,0.9066666666666665
0.241475181944558,0.24238464679461008,0.12486107603550556,0.21124611253839173,0.85402528586037,0.8629441624365479,0.8666666666666665
0.051762204595633354,0.045651286239281344,0.18234685444699172,0.3514072128107555,0.736195035790648,0.5532994923857868,0.4800000000000002
0.2882492436012757,0.2796243364638628,0.16671465337058278,0.3406092449149105,0.9372548108208608,0.9086294416243654,0.9000000000000001
0.07032463815520487,0.06451612903225808,0.366309206666778,0.8088044968996889,0.38002695918936513,0.4873096446700509,0.46666666666666656
0.17924605446070815,0.201143323805635,0.35492997052994024,0.7768548745388166,0.2865436459979549,0.5431472081218276,0.4600000000000002
0.2580750674625889,0.2395263372805227,0.17451306597696836,0.3548455639475362,0.9522171609184716,0.9035532994923856,0.8866666666666669
0.028129855262081935,0.032829726418946506,0.33372410560481425,0.7836543104946976,0.3534210281677048,0.5583756345177662,0.5600000000000003
0.48891978084880205,0.5135973866884442,0.8422442840956997,0.0457996098050957,0.4180858975550804,0.2842639593908629,0.3266666666666669
0.8010466922888216,0.8417313189056759,0.9201104906140957,0.05864513511947303,0.38481918750581023,0.16751269035532967,0.20666666666666678
0.07065172949546161,0.07064107799101675,0.3630271126514898,0.7997836543104947,0.35111090452728455,0.48223350253807107,0.5399999999999998
0.6236814130345899,0.8102899142507146,0.3689506044850699,0.12399312329772647,0.5924467788416844,0.7512690355329945,0.7600000000000005
0.2897211546324311,0.3243772968558596,0.8639807869753932,0.06805230929706971,0.31994050385795303,0.21827411167512656,0.29333333333333367
0.7924605446070816,0.8736627194773378,0.9288443982811262,0.05420232185284632,0.4212280375569397,0.26395939086294407,0.3400000000000001
0.46177119960749047,0.508452429563087,0.8912241326280436,0.04693928799088257,0.6479315794366459,0.4720812182741114,0.4733333333333334
0.4091912666612152,0.40783993466721113,0.056904041987219434,0.2346964399544129,0.7960862694059682,0.7208121827411169,0.8
